Date,Open,High,Low,Close,Adj Close,Volume
2015-03-27,37.81399917602539,37.858001708984375,36.279998779296875,37.0,37.0,43024500
2015-03-30,37.16999816894531,38.45000076293945,36.36000061035156,38.11399841308594,38.11399841308594,50447500
2015-03-31,38.70600128173828,38.75199890136719,37.68199920654297,37.75400161743164,37.75400161743164,25133000
2015-04-01,37.7400016784668,38.459999084472656,37.209999084472656,37.518001556396484,37.518001556396484,18973000
2015-04-02,38.04600143432617,38.645999908447266,38.0,38.20000076293945,38.20000076293945,25052000
2015-04-06,39.599998474121094,41.54999923706055,39.5,40.619998931884766,40.619998931884766,62279000
2015-04-07,40.50199890136719,41.012001037597656,40.22800064086914,40.650001525878906,40.650001525878906,21739500
2015-04-08,41.63999938964844,42.18000030517578,41.17399978637695,41.534000396728516,41.534000396728516,31515500
2015-04-09,41.68600082397461,42.07400131225586,41.2239990234375,42.018001556396484,42.018001556396484,19001000
2015-04-10,41.970001220703125,42.33000183105469,41.79999923706055,42.18000030517578,42.18000030517578,20338500
2015-04-13,42.0880012512207,42.599998474121094,41.810001373291016,41.95600128173828,41.95600128173828,18791000
2015-04-14,41.7140007019043,41.89799880981445,41.099998474121094,41.492000579833984,41.492000579833984,15130000
2015-04-15,41.492000579833984,41.917999267578125,41.31999969482422,41.566001892089844,41.566001892089844,9762000
2015-04-16,41.540000915527344,41.83399963378906,41.257999420166016,41.34000015258789,41.34000015258789,8295500
2015-04-17,40.99800109863281,41.375999450683594,40.70000076293945,41.358001708984375,41.358001708984375,12349500
2015-04-20,41.35599899291992,41.56999969482422,40.77000045776367,41.05400085449219,41.05400085449219,12796500
2015-04-21,41.15999984741211,42.150001525878906,40.86199951171875,41.88199996948242,41.88199996948242,17162500
2015-04-22,42.5,44.375999450683594,42.3380012512207,43.88800048828125,43.88800048828125,39315000
2015-04-23,43.65399932861328,44.29600143432617,43.43000030517578,43.720001220703125,43.720001220703125,22056000
2015-04-24,44.099998474121094,44.15999984741211,43.60200119018555,43.68600082397461,43.68600082397461,12139000
2015-04-27,44.512001037597656,47.75,44.400001525878906,46.310001373291016,46.310001373291016,58363000
2015-04-28,46.95000076293945,47.099998474121094,45.60599899291992,46.09600067138672,46.09600067138672,30427000
2015-04-29,46.0099983215332,46.99399948120117,45.5260009765625,46.4900016784668,46.4900016784668,19680500
2015-04-30,46.077999114990234,46.577999114990234,45.034000396728516,45.209999084472656,45.209999084472656,19559500
2015-05-01,45.987998962402344,46.354000091552734,44.082000732421875,45.20600128173828,45.20600128173828,26408500
2015-05-04,45.63600158691406,46.94599914550781,45.422000885009766,46.10200119018555,46.10200119018555,22173000
2015-05-05,47.551998138427734,47.900001525878906,45.82600021362305,46.59000015258789,46.59000015258789,28984500
2015-05-06,46.81999969482422,46.89400100708008,45.63999938964844,46.08599853515625,46.08599853515625,26354500
2015-05-07,44.20000076293945,47.49599838256836,44.04999923706055,47.36000061035156,47.36000061035156,47279500
2015-05-08,47.198001861572266,47.68199920654297,46.7400016784668,47.321998596191406,47.321998596191406,23341000
2015-05-11,47.257999420166016,48.57600021362305,47.0620002746582,47.89799880981445,47.89799880981445,28361500
2015-05-12,48.02199935913086,49.27000045776367,47.63800048828125,48.948001861572266,48.948001861572266,31817000
2015-05-13,49.52199935913086,49.65999984741211,48.45000076293945,48.63600158691406,48.63600158691406,27201000
2015-05-14,48.9640007019043,48.97800064086914,48.25,48.81999969482422,48.81999969482422,14479500
2015-05-15,48.7859992980957,49.880001068115234,48.5,49.768001556396484,49.768001556396484,22638000
2015-05-18,49.400001525878906,49.97999954223633,49.20000076293945,49.75,49.75,16766000
2015-05-19,49.68600082397461,50.20000076293945,49.22999954223633,49.428001403808594,49.428001403808594,18371000
2015-05-20,49.42599868774414,49.54800033569336,48.27399826049805,48.869998931884766,48.869998931884766,18778000
2015-05-21,48.60599899291992,49.32400131225586,48.47200012207031,49.124000549316406,49.124000549316406,9853000
2015-05-22,49.07600021362305,49.720001220703125,49.00199890136719,49.54600143432617,49.54600143432617,11115500
2015-05-26,49.5359992980957,50.400001525878906,49.29999923706055,49.492000579833984,49.492000579833984,17493500
2015-05-27,49.70199966430664,49.900001525878906,49.11000061035156,49.486000061035156,49.486000061035156,17041000
2015-05-28,49.40599822998047,50.36000061035156,49.0099983215332,50.290000915527344,50.290000915527344,18236500
2015-05-29,50.20000076293945,50.57400131225586,49.88600158691406,50.15999984741211,50.15999984741211,18946500
2015-06-01,50.28200149536133,50.31999969482422,49.49399948120117,49.88999938964844,49.88999938964844,12525500
2015-06-02,49.784000396728516,49.880001068115234,49.2599983215332,49.66999816894531,49.66999816894531,10674000
2015-06-03,49.63999938964844,50.14400100708008,49.402000427246094,49.79800033569336,49.79800033569336,8907500
2015-06-04,49.5,49.86000061035156,49.141998291015625,49.183998107910156,49.183998107910156,12268000
2015-06-05,49.20000076293945,49.939998626708984,49.13600158691406,49.827999114990234,49.827999114990234,15110000
2015-06-08,50.16999816894531,51.75,50.0620002746582,51.257999420166016,51.257999420166016,25085000
2015-06-09,51.08000183105469,51.54800033569336,50.827999114990234,51.20000076293945,51.20000076293945,13055500
2015-06-10,50.380001068115234,50.79999923706055,49.70000076293945,50.13999938964844,50.13999938964844,17272500
2015-06-11,50.652000427246094,50.874000549316406,50.08599853515625,50.28200149536133,50.28200149536133,10220500
2015-06-12,50.04199981689453,50.69200134277344,50.04199981689453,50.13800048828125,50.13800048828125,7111500
2015-06-15,49.939998626708984,50.25600051879883,49.20199966430664,50.07600021362305,50.07600021362305,10931000
2015-06-16,50.0260009765625,50.6879997253418,49.81999969482422,50.624000549316406,50.624000549316406,9923500
2015-06-17,50.433998107910156,52.87200164794922,50.40399932861328,52.082000732421875,52.082000732421875,27564500
2015-06-18,52.400001525878906,52.69200134277344,52.00400161743164,52.37799835205078,52.37799835205078,13913500
2015-06-19,52.47999954223633,52.7599983215332,52.02000045776367,52.50199890136719,52.50199890136719,12315000
2015-06-22,52.43000030517578,52.880001068115234,51.13800048828125,51.95800018310547,51.95800018310547,22805500
2015-06-23,52.06399917602539,53.599998474121094,51.7140007019043,53.534000396728516,53.534000396728516,19354000
2015-06-24,53.395999908447266,53.470001220703125,52.74399948120117,53.034000396728516,53.034000396728516,12061500
2015-06-25,53.290000915527344,54.28200149536133,53.04999923706055,53.757999420166016,53.757999420166016,14246000
2015-06-26,53.77799987792969,53.821998596191406,53.20000076293945,53.417999267578125,53.417999267578125,19192000
2015-06-29,52.38999938964844,53.189998626708984,52.13999938964844,52.40399932861328,52.40399932861328,17394500
2015-06-30,52.959999084472656,54.183998107910156,52.79999923706055,53.652000427246094,53.652000427246094,15434500
2015-07-01,54.22200012207031,54.52399826049805,53.56999969482422,53.83000183105469,53.83000183105469,10506000
2015-07-02,56.040000915527344,56.4900016784668,54.6619987487793,56.00400161743164,56.00400161743164,35819500
2015-07-06,55.7760009765625,56.3380012512207,55.2599983215332,55.944000244140625,55.944000244140625,20609500
2015-07-07,55.0,55.040000915527344,52.15399932861328,53.57600021362305,53.57600021362305,30525500
2015-07-08,51.86399841308594,52.15999984741211,50.86199951171875,50.992000579833984,50.992000579833984,31105500
2015-07-09,51.816001892089844,52.59000015258789,51.358001708984375,51.58399963378906,51.58399963378906,16670500
2015-07-10,52.444000244140625,52.599998474121094,51.56399917602539,51.83000183105469,51.83000183105469,13054500
2015-07-13,52.45000076293945,52.5099983215332,51.209999084472656,52.43199920654297,52.43199920654297,14801500
2015-07-14,52.41999816894531,53.198001861572266,52.10200119018555,53.130001068115234,53.130001068115234,9538000
2015-07-15,53.347999572753906,53.49800109863281,52.41600036621094,52.62799835205078,52.62799835205078,10108000
2015-07-16,52.84400177001953,53.439998626708984,52.63199996948242,53.33599853515625,53.33599853515625,8080000
2015-07-17,54.5,55.108001708984375,53.650001525878906,54.93199920654297,54.93199920654297,25020500
2015-07-20,55.0,57.33000183105469,54.507999420166016,56.45199966430664,56.45199966430664,24892500
2015-07-21,54.0099983215332,54.70000076293945,53.310001373291016,53.354000091552734,53.354000091552734,30543500
2015-07-22,52.25400161743164,53.88800048828125,52.172000885009766,53.57400131225586,53.57400131225586,15525000
2015-07-23,53.93000030517578,53.97999954223633,53.05400085449219,53.439998626708984,53.439998626708984,11136000
2015-07-24,53.47600173950195,54.21799850463867,52.784000396728516,53.082000732421875,53.082000732421875,14182500
2015-07-27,52.486000061035156,52.88600158691406,50.15800094604492,50.60200119018555,50.60200119018555,23471000
2015-07-28,51.150001525878906,53.08000183105469,50.36800003051758,52.9640007019043,52.9640007019043,19479000
2015-07-29,52.854000091552734,53.577999114990234,52.400001525878906,52.763999938964844,52.763999938964844,13950500
2015-07-30,52.53799819946289,53.38800048828125,52.422000885009766,53.358001708984375,53.358001708984375,10173000
2015-07-31,53.52000045776367,53.87200164794922,53.02399826049805,53.22999954223633,53.22999954223633,11113000
2015-08-03,53.257999420166016,53.34199905395508,51.41400146484375,51.99800109863281,51.99800109863281,12767500
2015-08-04,52.00199890136719,53.34400177001953,51.667999267578125,53.25600051879883,53.25600051879883,11762500
2015-08-05,52.715999603271484,54.20000076293945,52.08000183105469,54.0260009765625,54.0260009765625,31071500
2015-08-06,49.90800094604492,51.0,47.2239990234375,49.22600173950195,49.22600173950195,73119000
2015-08-07,48.715999603271484,48.74599838256836,47.678001403808594,48.50199890136719,48.50199890136719,25367000
2015-08-10,47.630001068115234,48.59400177001953,47.209999084472656,48.22800064086914,48.22800064086914,20929500
2015-08-11,47.43000030517578,47.86000061035156,46.88800048828125,47.4739990234375,47.4739990234375,21324500
2015-08-12,47.0,47.95399856567383,46.54800033569336,47.63399887084961,47.63399887084961,18640000
2015-08-13,47.97200012207031,49.29600143432617,47.82400131225586,48.50199890136719,48.50199890136719,23446000
2015-08-14,49.448001861572266,49.58599853515625,48.354000091552734,48.630001068115234,48.630001068115234,21824000
2015-08-17,51.11199951171875,51.31800079345703,50.10200119018555,50.99800109863281,50.99800109863281,35883500
2015-08-18,51.07600021362305,52.189998626708984,50.71200180053711,52.14400100708008,52.14400100708008,20975000
2015-08-19,52.066001892089844,52.130001068115234,51.00400161743164,51.04999923706055,51.04999923706055,18021500
2015-08-20,50.4119987487793,50.9119987487793,48.380001068115234,48.43600082397461,48.43600082397461,24529000
2015-08-21,47.20000076293945,48.7599983215332,46.10200119018555,46.15399932861328,46.15399932861328,32951000
2015-08-24,40.55799865722656,46.279998779296875,39.0,43.77399826049805,43.77399826049805,47908000
2015-08-25,46.104000091552734,46.18000030517578,43.82400131225586,44.00600051879883,44.00600051879883,21636500
2015-08-26,45.58599853515625,45.599998474121094,43.10200119018555,44.96799850463867,44.96799850463867,24815000
2015-08-27,46.20000076293945,48.95000076293945,46.1619987487793,48.597999572753906,48.597999572753906,38280000
2015-08-28,48.37200164794922,50.290000915527344,48.31399917602539,49.69599914550781,49.69599914550781,27568500
2015-08-31,49.124000549316406,50.9900016784668,49.10200119018555,49.8120002746582,49.8120002746582,23501000
2015-09-01,48.06800079345703,49.20000076293945,47.39400100708008,47.72600173950195,47.72600173950195,27274000
2015-09-02,49.060001373291016,49.57600021362305,47.95600128173828,49.53799819946289,49.53799819946289,23146000
2015-09-03,50.4119987487793,50.41600036621094,49.0,49.11399841308594,49.11399841308594,20974000
2015-09-04,48.178001403808594,48.81800079345703,47.63999938964844,48.38600158691406,48.38600158691406,18446000
2015-09-08,49.0099983215332,49.832000732421875,48.810001373291016,49.63399887084961,49.63399887084961,15691000
2015-09-09,50.40999984741211,50.849998474121094,49.65999984741211,49.78200149536133,49.78200149536133,16954000
2015-09-10,49.44599914550781,50.14400100708008,49.066001892089844,49.69599914550781,49.69599914550781,13545000
2015-09-11,49.52799987792969,50.04800033569336,48.94599914550781,50.04800033569336,50.04800033569336,11754000
2015-09-14,50.220001220703125,50.849998474121094,49.933998107910156,50.63800048828125,50.63800048828125,14454500
2015-09-15,50.54999923706055,50.91999816894531,49.900001525878906,50.7140007019043,50.7140007019043,14667500
2015-09-16,50.608001708984375,52.57600021362305,50.57600021362305,52.45000076293945,52.45000076293945,22085500
2015-09-17,52.79199981689453,53.099998474121094,52.13800048828125,52.41400146484375,52.41400146484375,17929000
2015-09-18,51.59199905395508,52.763999938964844,51.5,52.124000549316406,52.124000549316406,18815500
2015-09-21,52.79600143432617,54.31399917602539,51.15999984741211,52.84000015258789,52.84000015258789,30601000
2015-09-22,51.805999755859375,52.529998779296875,51.17399978637695,52.1879997253418,52.1879997253418,18322000
2015-09-23,52.38999938964844,52.41600036621094,51.51599884033203,52.21200180053711,52.21200180053711,13004000
2015-09-24,51.90599822998047,52.689998626708984,51.242000579833984,52.624000549316406,52.624000549316406,17241000
2015-09-25,53.321998596191406,53.38199996948242,51.22999954223633,51.38199996948242,51.38199996948242,18867000
2015-09-28,51.470001220703125,51.95800018310547,49.321998596191406,49.68600082397461,49.68600082397461,24505500
2015-09-29,50.09199905395508,50.94599914550781,49.09199905395508,49.33000183105469,49.33000183105469,18516000
2015-09-30,50.400001525878906,50.47999954223633,48.46799850463867,49.68000030517578,49.68000030517578,24648000
2015-10-01,49.50199890136719,49.70000076293945,47.42599868774414,47.97600173950195,47.97600173950195,22865000
2015-10-02,47.119998931884766,49.540000915527344,46.986000061035156,49.513999938964844,49.513999938964844,22120000
2015-10-05,49.768001556396484,49.96799850463867,48.82600021362305,49.22999954223633,49.22999954223633,18449500
2015-10-06,48.0,48.60599899291992,47.11600112915039,48.29199981689453,48.29199981689453,26126000
2015-10-07,47.32600021362305,47.540000915527344,45.82400131225586,46.391998291015625,46.391998291015625,34070000
2015-10-08,46.01599884033203,46.14400100708008,44.262001037597656,45.34400177001953,45.34400177001953,30666000
2015-10-09,44.18600082397461,44.874000549316406,43.672000885009766,44.13800048828125,44.13800048828125,30792000
2015-10-12,44.597999572753906,44.599998474121094,43.05400085449219,43.11600112915039,43.11600112915039,19181500
2015-10-13,42.65599822998047,44.50400161743164,42.22600173950195,43.849998474121094,43.849998474121094,25857500
2015-10-14,44.13399887084961,44.189998626708984,43.08599853515625,43.375999450683594,43.375999450683594,15522000
2015-10-15,43.2859992980957,44.34600067138672,42.7400016784668,44.262001037597656,44.262001037597656,14221000
2015-10-16,44.608001708984375,46.09600067138672,44.57400131225586,45.402000427246094,45.402000427246094,21672500
2015-10-19,45.29999923706055,46.22999954223633,44.987998962402344,45.619998931884766,45.619998931884766,12539500
2015-10-20,45.54399871826172,45.720001220703125,40.400001525878906,42.60599899291992,42.60599899291992,74500000
2015-10-21,42.39799880981445,42.96200180053711,41.7599983215332,42.018001556396484,42.018001556396484,20757500
2015-10-22,42.3120002746582,43.150001525878906,41.880001068115234,42.34400177001953,42.34400177001953,14126000
2015-10-23,43.0,43.06999969482422,41.53799819946289,41.81800079345703,41.81800079345703,21177500
2015-10-26,42.2760009765625,43.17599868774414,42.0,43.051998138427734,43.051998138427734,16957000
2015-10-27,42.96799850463867,43.41999816894531,41.50199890136719,42.06999969482422,42.06999969482422,17597000
2015-10-28,42.262001037597656,42.689998626708984,41.65999984741211,42.59199905395508,42.59199905395508,13643000
2015-10-29,42.349998474121094,42.75,42.12799835205078,42.32600021362305,42.32600021362305,9025000
2015-10-30,42.08000183105469,42.32600021362305,40.77799987792969,41.38600158691406,41.38600158691406,22194500
2015-11-02,41.784000396728516,43.15999984741211,41.444000244140625,42.757999420166016,42.757999420166016,19639500
2015-11-03,42.77000045776367,42.88800048828125,41.54999923706055,41.66999816894531,41.66999816894531,41662500
2015-11-04,45.400001525878906,46.54800033569336,45.040000915527344,46.32600021362305,46.32600021362305,63632000
2015-11-05,46.11600112915039,46.91600036621094,45.8380012512207,46.354000091552734,46.354000091552734,22484000
2015-11-06,46.13999938964844,46.672000885009766,45.900001525878906,46.47200012207031,46.47200012207031,12226500
2015-11-09,46.597999572753906,46.597999572753906,44.86199951171875,45.066001892089844,45.066001892089844,19254500
2015-11-10,44.69599914550781,44.7400016784668,43.215999603271484,43.29999923706055,43.29999923706055,23085000
2015-11-11,43.55400085449219,43.895999908447266,42.72600173950195,43.816001892089844,43.816001892089844,16739000
2015-11-12,43.56999969482422,43.79999923706055,42.53200149536133,42.5880012512207,42.5880012512207,14579500
2015-11-13,42.59000015258789,42.597999572753906,41.30400085449219,41.4379997253418,41.4379997253418,17151500
2015-11-16,41.21799850463867,42.99599838256836,41.15999984741211,42.86199951171875,42.86199951171875,14627000
2015-11-17,43.040000915527344,43.20000076293945,42.279998779296875,42.79999923706055,42.79999923706055,10743500
2015-11-18,42.900001525878906,44.2760009765625,42.50400161743164,44.2140007019043,44.2140007019043,14059500
2015-11-19,44.108001708984375,45.237998962402344,44.060001373291016,44.36000061035156,44.36000061035156,12522000
2015-11-20,44.698001861572266,45.0,42.715999603271484,44.00199890136719,44.00199890136719,22003500
2015-11-23,43.470001220703125,43.83599853515625,42.93600082397461,43.54999923706055,43.54999923706055,12631000
2015-11-24,43.07400131225586,44.20000076293945,43.0,43.650001525878906,43.650001525878906,12401500
2015-11-25,44.268001556396484,46.16600036621094,44.07600021362305,45.928001403808594,45.928001403808594,19954000
2015-11-27,46.21200180053711,46.45000076293945,45.402000427246094,46.321998596191406,46.321998596191406,9747000
2015-11-30,46.358001708984375,46.85599899291992,45.816001892089844,46.051998138427734,46.051998138427734,13299000
2015-12-01,46.21200180053711,47.599998474121094,46.209999084472656,47.4379997253418,47.4379997253418,18670000
2015-12-02,47.400001525878906,47.720001220703125,46.24599838256836,46.39799880981445,46.39799880981445,14907500
2015-12-03,47.09600067138672,47.4900016784668,46.0,46.54199981689453,46.54199981689453,14698000
2015-12-04,46.492000579833984,46.65399932861328,45.53200149536133,46.07600021362305,46.07600021362305,12868000
2015-12-07,45.540000915527344,47.125999450683594,45.22999954223633,46.22600173950195,46.22600173950195,15721000
2015-12-08,45.50400161743164,45.7599983215332,44.84000015258789,45.34400177001953,45.34400177001953,13438000
2015-12-09,45.34000015258789,45.5,44.14400100708008,44.90399932861328,44.90399932861328,15289000
2015-12-10,44.94200134277344,45.698001861572266,44.72800064086914,45.41400146484375,45.41400146484375,10358500
2015-12-11,45.04800033569336,45.150001525878906,43.327999114990234,43.40399932861328,43.40399932861328,16343500
2015-12-14,43.50199890136719,44.183998107910156,42.9739990234375,43.715999603271484,43.715999603271484,14135500
2015-12-15,44.36399841308594,44.444000244140625,43.599998474121094,44.21799850463867,44.21799850463867,11222000
2015-12-16,44.41999816894531,46.97600173950195,44.145999908447266,46.902000427246094,46.902000427246094,25521500
2015-12-17,46.78799819946289,47.551998138427734,45.96200180053711,46.678001403808594,46.678001403808594,16493000
2015-12-18,46.577999114990234,47.18000030517578,45.858001708984375,46.09199905395508,46.09199905395508,15071000
2015-12-21,46.3380012512207,47.16600036621094,46.215999603271484,46.512001037597656,46.512001037597656,9766000
2015-12-22,46.99800109863281,47.310001373291016,45.92599868774414,45.9900016784668,45.9900016784668,9807500
2015-12-23,46.43600082397461,46.689998626708984,45.625999450683594,45.939998626708984,45.939998626708984,7775000
2015-12-24,46.11199951171875,46.375999450683594,45.65599822998047,46.11399841308594,46.11399841308594,3540000
2015-12-28,46.29800033569336,46.395999908447266,45.108001708984375,45.790000915527344,45.790000915527344,9506500
2015-12-29,46.012001037597656,47.54399871826172,45.90999984741211,47.4379997253418,47.4379997253418,12031500
2015-12-30,47.31999969482422,48.72600173950195,47.13399887084961,47.61800003051758,47.61800003051758,18489500
2015-12-31,47.70199966430664,48.689998626708984,47.67399978637695,48.00199890136719,48.00199890136719,13575000
2016-01-04,46.14400100708008,46.2760009765625,43.79999923706055,44.68199920654297,44.68199920654297,34135500
2016-01-05,45.27199935913086,45.37799835205078,44.0,44.68600082397461,44.68600082397461,15934000
2016-01-06,44.0,44.0099983215332,43.19599914550781,43.80799865722656,43.80799865722656,18895500
2016-01-07,42.8380012512207,43.6879997253418,42.73400115966797,43.130001068115234,43.130001068115234,17771500
2016-01-08,43.571998596191406,44.0880012512207,42.15399932861328,42.20000076293945,42.20000076293945,18140500
2016-01-11,42.801998138427734,42.88999938964844,40.599998474121094,41.56999969482422,41.56999969482422,20457000
2016-01-12,42.31999969482422,42.74800109863281,41.0620002746582,41.99399948120117,41.99399948120117,15459500
2016-01-13,42.402000427246094,42.529998779296875,40.0,40.0620002746582,40.0620002746582,20632000
2016-01-14,40.44200134277344,42.0,38.67599868774414,41.236000061035156,41.236000061035156,32453500
2016-01-15,39.79399871826172,41.013999938964844,39.45000076293945,40.99800109863281,40.99800109863281,27893000
2016-01-19,41.742000579833984,42.09400177001953,40.15599822998047,40.944000244140625,40.944000244140625,20193500
2016-01-20,39.880001068115234,40.25600051879883,38.25,39.7400016784668,39.7400016784668,29193000
2016-01-21,40.310001373291016,40.645999908447266,39.00400161743164,39.99399948120117,39.99399948120117,15831000
2016-01-22,40.959999084472656,41.099998474121094,39.805999755859375,40.5099983215332,40.5099983215332,15620500
